file	format	type	num_seqs	sum_len	min_len	avg_len	max_len	Q1	Q2	Q3	sum_gap	N50	N50_num	Q20(%)	Q30(%)	AvgQual	GC(%)	sum_n
SRR5098533.1.fastq.gz	FASTQ	DNA	42799	7876461	22	184.0	250	98.0	246.0	250.0	0	250	1	97.30	93.79	26.41	45.33	0
SRR5098533.2.fastq.gz	FASTQ	DNA	42799	6839851	20	159.8	250	83.0	176.0	235.0	0	221	30	95.87	88.53	24.54	47.22	0
SRR5098555.1.fastq.gz	FASTQ	DNA	43781	10104080	29	230.8	250	250.0	250.0	250.0	0	250	1	98.26	95.33	28.06	50.32	0
SRR5098555.2.fastq.gz	FASTQ	DNA	43781	9093817	20	207.7	250	192.0	233.0	248.0	0	239	12	94.53	84.99	23.61	53.00	0
SRR5098588.1.fastq.gz	FASTQ	DNA	30899	5980820	38	193.6	250	100.0	250.0	250.0	0	250	1	97.53	94.07	26.70	46.65	0
SRR5098588.2.fastq.gz	FASTQ	DNA	30899	5030353	20	162.8	250	83.0	191.0	223.0	0	210	41	95.29	87.14	23.83	47.16	0
SRR5098686.1.fastq.gz	FASTQ	DNA	24674	6015885	38	243.8	250	250.0	250.0	250.0	0	250	1	98.67	96.12	29.05	53.13	0
SRR5098686.2.fastq.gz	FASTQ	DNA	24674	5365176	20	217.4	250	203.0	232.0	244.0	0	233	18	94.23	84.04	23.25	53.00	0
SRR5098703.1.fastq.gz	FASTQ	DNA	41595	7835237	39	188.4	250	98.0	248.0	250.0	0	250	1	97.30	93.60	26.35	45.72	0
SRR5098703.2.fastq.gz	FASTQ	DNA	41595	6549341	21	157.5	250	83.0	185.0	217.0	0	205	46	95.47	87.93	24.06	46.73	0
SRR5098712.1.fastq.gz	FASTQ	DNA	56582	13525826	39	239.0	250	250.0	250.0	250.0	0	250	1	98.65	96.14	28.98	44.46	0
SRR5098712.2.fastq.gz	FASTQ	DNA	56582	12340472	20	218.1	250	205.0	237.0	250.0	0	241	10	95.88	87.64	24.40	42.82	0
SRR5098725.1.fastq.gz	FASTQ	DNA	51370	12532255	20	244.0	250	250.0	250.0	250.0	0	250	1	98.56	96.02	28.87	43.07	0
SRR5098725.2.fastq.gz	FASTQ	DNA	51370	11867391	20	231.0	250	232.0	246.0	250.0	0	246	5	96.27	88.38	24.84	44.78	0
SRR5098735.1.fastq.gz	FASTQ	DNA	55657	13612126	31	244.6	250	250.0	250.0	250.0	0	250	1	98.75	96.54	29.36	43.02	0
SRR5098735.2.fastq.gz	FASTQ	DNA	55657	12089736	20	217.2	250	203.0	220.0	245.0	0	226	25	95.83	87.98	24.25	42.41	0
SRR5098741.1.fastq.gz	FASTQ	DNA	56472	12409753	37	219.8	250	239.0	250.0	250.0	0	250	1	98.31	95.71	28.24	42.18	0
SRR5098741.2.fastq.gz	FASTQ	DNA	56472	10632378	20	188.3	250	184.0	206.0	227.0	0	212	39	95.89	88.65	24.33	40.94	0
SRR5098748.1.fastq.gz	FASTQ	DNA	60736	14076364	35	231.8	250	249.0	250.0	250.0	0	250	1	98.55	96.17	28.82	42.51	0
SRR5098748.2.fastq.gz	FASTQ	DNA	60736	12045007	20	198.3	250	195.0	208.0	227.0	0	213	38	95.72	88.30	24.17	41.07	0
