S	39	221	*	*	*	*	*	PRJNA356769a_ITS2_ASV22	*
S	40	221	*	*	*	*	*	PRJNA356769a_ITS2_ASV59	*
S	41	221	*	*	*	*	*	PRJNA356769a_ITS2_ASV66	*
S	42	221	*	*	*	*	*	PRJNA356769a_ITS2_ASV9	*
S	43	220	*	*	*	*	*	PRJNA356769a_ITS2_ASV95	*
S	44	218	*	*	*	*	*	PRJNA356769a_ITS2_ASV129	*
S	45	217	*	*	*	*	*	PRJNA356769a_ITS2_ASV151	*
S	46	217	*	*	*	*	*	PRJNA356769a_ITS2_ASV28	*
S	47	216	*	*	*	*	*	PRJNA356769a_ITS2_ASV51	*
S	48	216	*	*	*	*	*	PRJNA356769a_ITS2_ASV6	*
H	47	216	99.5	+	0	0	216M	PRJNA356769a_ITS2_ASV62	PRJNA356769a_ITS2_ASV51
S	49	215	*	*	*	*	*	PRJNA356769a_ITS2_ASV118	*
S	50	215	*	*	*	*	*	PRJNA356769a_ITS2_ASV133	*
S	51	215	*	*	*	*	*	PRJNA356769a_ITS2_ASV137	*
H	50	215	99.1	+	0	0	215M	PRJNA356769a_ITS2_ASV179	PRJNA356769a_ITS2_ASV133
H	49	215	99.5	+	0	0	215M	PRJNA356769a_ITS2_ASV193	PRJNA356769a_ITS2_ASV118
H	50	215	99.1	+	0	0	215M	PRJNA356769a_ITS2_ASV35	PRJNA356769a_ITS2_ASV133
S	52	215	*	*	*	*	*	PRJNA356769a_ITS2_ASV37	*
S	53	215	*	*	*	*	*	PRJNA356769a_ITS2_ASV58	*
H	50	215	99.5	+	0	0	215M	PRJNA356769a_ITS2_ASV74	PRJNA356769a_ITS2_ASV133
H	50	215	98.6	+	0	0	215M	PRJNA356769a_ITS2_ASV92	PRJNA356769a_ITS2_ASV133
S	54	214	*	*	*	*	*	PRJNA356769a_ITS2_ASV107	*
S	55	214	*	*	*	*	*	PRJNA356769a_ITS2_ASV131	*
S	56	211	*	*	*	*	*	PRJNA356769a_ITS2_ASV134	*
S	57	211	*	*	*	*	*	PRJNA356769a_ITS2_ASV39	*
S	58	209	*	*	*	*	*	PRJNA356769a_ITS2_ASV19	*
S	59	209	*	*	*	*	*	PRJNA356769a_ITS2_ASV24	*
H	59	209	99.5	+	0	0	209M	PRJNA356769a_ITS2_ASV25	PRJNA356769a_ITS2_ASV24
S	60	209	*	*	*	*	*	PRJNA356769a_ITS2_ASV8	*
S	61	209	*	*	*	*	*	PRJNA356769a_ITS2_ASV96	*
H	59	208	98.6	+	0	0	14MI194M	PRJNA356769a_ITS2_ASV53	PRJNA356769a_ITS2_ASV24
H	59	208	99.0	+	0	0	14MI194M	PRJNA356769a_ITS2_ASV90	PRJNA356769a_ITS2_ASV24
S	62	207	*	*	*	*	*	PRJNA356769a_ITS2_ASV113	*
S	63	206	*	*	*	*	*	PRJNA356769a_ITS2_ASV21	*
H	63	205	98.5	+	0	0	7MI198M	PRJNA356769a_ITS2_ASV105	PRJNA356769a_ITS2_ASV21
S	64	205	*	*	*	*	*	PRJNA356769a_ITS2_ASV168	*
S	65	205	*	*	*	*	*	PRJNA356769a_ITS2_ASV38	*
S	66	205	*	*	*	*	*	PRJNA356769a_ITS2_ASV54	*
S	67	204	*	*	*	*	*	PRJNA356769a_ITS2_ASV121	*
S	68	204	*	*	*	*	*	PRJNA356769a_ITS2_ASV13	*
H	66	204	99.5	+	0	0	7MI197M	PRJNA356769a_ITS2_ASV72	PRJNA356769a_ITS2_ASV54
S	69	202	*	*	*	*	*	PRJNA356769a_ITS2_ASV1	*
S	70	197	*	*	*	*	*	PRJNA356769a_ITS2_ASV135	*
S	71	196	*	*	*	*	*	PRJNA356769a_ITS2_ASV65	*
S	72	191	*	*	*	*	*	PRJNA356769a_ITS2_ASV164	*
S	73	187	*	*	*	*	*	PRJNA356769a_ITS2_ASV101	*
S	74	187	*	*	*	*	*	PRJNA356769a_ITS2_ASV160	*
S	75	186	*	*	*	*	*	PRJNA356769a_ITS2_ASV64	*
S	76	185	*	*	*	*	*	PRJNA356769a_ITS2_ASV108	*
S	77	185	*	*	*	*	*	PRJNA356769a_ITS2_ASV120	*
S	78	185	*	*	*	*	*	PRJNA356769a_ITS2_ASV139	*
S	79	185	*	*	*	*	*	PRJNA356769a_ITS2_ASV142	*
H	76	185	99.5	+	0	0	185M	PRJNA356769a_ITS2_ASV158	PRJNA356769a_ITS2_ASV108
H	76	185	98.9	+	0	0	185M	PRJNA356769a_ITS2_ASV26	PRJNA356769a_ITS2_ASV108
H	78	185	98.9	+	0	0	185M	PRJNA356769a_ITS2_ASV49	PRJNA356769a_ITS2_ASV139
S	80	185	*	*	*	*	*	PRJNA356769a_ITS2_ASV63	*
H	79	185	98.9	+	0	0	185M	PRJNA356769a_ITS2_ASV79	PRJNA356769a_ITS2_ASV142
S	81	185	*	*	*	*	*	PRJNA356769a_ITS2_ASV86	*
S	82	182	*	*	*	*	*	PRJNA356769a_ITS2_ASV116	*
S	83	179	*	*	*	*	*	PRJNA356769a_ITS2_ASV181	*
S	84	178	*	*	*	*	*	PRJNA356769a_ITS2_ASV32	*
S	85	177	*	*	*	*	*	PRJNA356769a_ITS2_ASV46	*
S	86	177	*	*	*	*	*	PRJNA356769a_ITS2_ASV87	*
S	87	176	*	*	*	*	*	PRJNA356769a_ITS2_ASV103	*
S	88	174	*	*	*	*	*	PRJNA356769a_ITS2_ASV117	*
S	89	172	*	*	*	*	*	PRJNA356769a_ITS2_ASV166	*
H	89	172	99.4	+	0	0	172M	PRJNA356769a_ITS2_ASV190	PRJNA356769a_ITS2_ASV166
S	90	172	*	*	*	*	*	PRJNA356769a_ITS2_ASV191	*
S	91	171	*	*	*	*	*	PRJNA356769a_ITS2_ASV167	*
S	92	170	*	*	*	*	*	PRJNA356769a_ITS2_ASV3	*
S	93	169	*	*	*	*	*	PRJNA356769a_ITS2_ASV140	*
H	93	169	99.4	+	0	0	169M	PRJNA356769a_ITS2_ASV153	PRJNA356769a_ITS2_ASV140
S	94	169	*	*	*	*	*	PRJNA356769a_ITS2_ASV4	*
S	95	169	*	*	*	*	*	PRJNA356769a_ITS2_ASV93	*
S	96	168	*	*	*	*	*	PRJNA356769a_ITS2_ASV75	*
S	97	167	*	*	*	*	*	PRJNA356769a_ITS2_ASV27	*
S	98	166	*	*	*	*	*	PRJNA356769a_ITS2_ASV169	*
S	99	166	*	*	*	*	*	PRJNA356769a_ITS2_ASV192	*
H	98	166	99.4	+	0	0	166M	PRJNA356769a_ITS2_ASV44	PRJNA356769a_ITS2_ASV169
S	100	166	*	*	*	*	*	PRJNA356769a_ITS2_ASV7	*
S	101	165	*	*	*	*	*	PRJNA356769a_ITS2_ASV100	*
S	102	165	*	*	*	*	*	PRJNA356769a_ITS2_ASV144	*
S	103	165	*	*	*	*	*	PRJNA356769a_ITS2_ASV177	*
S	104	164	*	*	*	*	*	PRJNA356769a_ITS2_ASV15	*
S	105	164	*	*	*	*	*	PRJNA356769a_ITS2_ASV156	*
S	106	164	*	*	*	*	*	PRJNA356769a_ITS2_ASV182	*
H	106	164	98.8	+	0	0	164M	PRJNA356769a_ITS2_ASV23	PRJNA356769a_ITS2_ASV182
H	105	164	99.4	+	0	0	164M	PRJNA356769a_ITS2_ASV34	PRJNA356769a_ITS2_ASV156
H	105	164	98.8	+	0	0	164M	PRJNA356769a_ITS2_ASV50	PRJNA356769a_ITS2_ASV156
H	106	164	99.4	+	0	0	164M	PRJNA356769a_ITS2_ASV94	PRJNA356769a_ITS2_ASV182
S	107	163	*	*	*	*	*	PRJNA356769a_ITS2_ASV10	*
S	108	163	*	*	*	*	*	PRJNA356769a_ITS2_ASV173	*
S	109	163	*	*	*	*	*	PRJNA356769a_ITS2_ASV60	*
H	106	163	98.8	+	0	0	42MI121M	PRJNA356769a_ITS2_ASV61	PRJNA356769a_ITS2_ASV182
H	108	163	99.4	+	0	0	163M	PRJNA356769a_ITS2_ASV68	PRJNA356769a_ITS2_ASV173
H	106	163	99.4	+	0	0	42MI121M	PRJNA356769a_ITS2_ASV97	PRJNA356769a_ITS2_ASV182
S	110	161	*	*	*	*	*	PRJNA356769a_ITS2_ASV33	*
S	111	160	*	*	*	*	*	PRJNA356769a_ITS2_ASV141	*
S	112	160	*	*	*	*	*	PRJNA356769a_ITS2_ASV83	*
S	113	159	*	*	*	*	*	PRJNA356769a_ITS2_ASV171	*
S	114	158	*	*	*	*	*	PRJNA356769a_ITS2_ASV143	*
S	115	158	*	*	*	*	*	PRJNA356769a_ITS2_ASV5	*
H	114	157	99.4	+	0	0	147MI10M	PRJNA356769a_ITS2_ASV154	PRJNA356769a_ITS2_ASV143
S	116	157	*	*	*	*	*	PRJNA356769a_ITS2_ASV180	*
S	117	157	*	*	*	*	*	PRJNA356769a_ITS2_ASV188	*
S	118	156	*	*	*	*	*	PRJNA356769a_ITS2_ASV11	*
S	119	156	*	*	*	*	*	PRJNA356769a_ITS2_ASV194	*
S	120	156	*	*	*	*	*	PRJNA356769a_ITS2_ASV99	*
S	121	155	*	*	*	*	*	PRJNA356769a_ITS2_ASV128	*
S	122	155	*	*	*	*	*	PRJNA356769a_ITS2_ASV159	*
S	123	154	*	*	*	*	*	PRJNA356769a_ITS2_ASV122	*
S	124	154	*	*	*	*	*	PRJNA356769a_ITS2_ASV161	*
S	125	154	*	*	*	*	*	PRJNA356769a_ITS2_ASV71	*
S	126	153	*	*	*	*	*	PRJNA356769a_ITS2_ASV163	*
S	127	152	*	*	*	*	*	PRJNA356769a_ITS2_ASV132	*
S	128	151	*	*	*	*	*	PRJNA356769a_ITS2_ASV12	*
S	129	150	*	*	*	*	*	PRJNA356769a_ITS2_ASV29	*
S	130	149	*	*	*	*	*	PRJNA356769a_ITS2_ASV145	*
S	131	149	*	*	*	*	*	PRJNA356769a_ITS2_ASV176	*
S	132	146	*	*	*	*	*	PRJNA356769a_ITS2_ASV114	*
S	133	146	*	*	*	*	*	PRJNA356769a_ITS2_ASV55	*
S	134	145	*	*	*	*	*	PRJNA356769a_ITS2_ASV147	*
H	133	145	99.3	+	0	0	139MI6M	PRJNA356769a_ITS2_ASV189	PRJNA356769a_ITS2_ASV55
S	135	139	*	*	*	*	*	PRJNA356769a_ITS2_ASV112	*
S	136	139	*	*	*	*	*	PRJNA356769a_ITS2_ASV175	*
S	137	139	*	*	*	*	*	PRJNA356769a_ITS2_ASV76	*
S	138	133	*	*	*	*	*	PRJNA356769a_ITS2_ASV88	*
S	139	120	*	*	*	*	*	PRJNA356769a_ITS2_ASV186	*
S	140	103	*	*	*	*	*	PRJNA356769a_ITS2_ASV187	*
S	141	80	*	*	*	*	*	PRJNA356769a_ITS2_ASV111	*
S	142	73	*	*	*	*	*	PRJNA356769a_ITS2_ASV155	*
S	143	57	*	*	*	*	*	PRJNA356769a_ITS2_ASV124	*
C	0	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV152	*
C	1	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV91	*
C	2	3	*	*	*	*	*	PRJNA356769a_ITS2_ASV125	*
C	3	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV73	*
C	4	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV109	*
C	5	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV126	*
C	6	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV16	*
C	7	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV41	*
C	8	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV42	*
C	9	4	*	*	*	*	*	PRJNA356769a_ITS2_ASV30	*
C	10	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV18	*
C	11	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV136	*
C	12	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV146	*
C	13	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV82	*
C	14	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV78	*
C	15	3	*	*	*	*	*	PRJNA356769a_ITS2_ASV115	*
C	16	3	*	*	*	*	*	PRJNA356769a_ITS2_ASV157	*
C	17	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV123	*
C	18	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV47	*
C	19	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV184	*
C	20	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV102	*
C	21	6	*	*	*	*	*	PRJNA356769a_ITS2_ASV106	*
C	22	4	*	*	*	*	*	PRJNA356769a_ITS2_ASV2	*
C	23	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV183	*
C	24	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV98	*
C	25	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV104	*
C	26	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV119	*
C	27	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV162	*
C	28	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV138	*
C	29	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV52	*
C	30	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV165	*
C	31	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV20	*
C	32	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV69	*
C	33	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV110	*
C	34	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV195	*
C	35	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV70	*
C	36	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV127	*
C	37	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV17	*
C	38	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV185	*
C	39	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV22	*
C	40	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV59	*
C	41	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV66	*
C	42	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV9	*
C	43	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV95	*
C	44	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV129	*
C	45	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV151	*
C	46	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV28	*
C	47	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV51	*
C	48	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV6	*
C	49	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV118	*
C	50	5	*	*	*	*	*	PRJNA356769a_ITS2_ASV133	*
C	51	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV137	*
C	52	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV37	*
C	53	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV58	*
C	54	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV107	*
C	55	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV131	*
C	56	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV134	*
C	57	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV39	*
C	58	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV19	*
C	59	4	*	*	*	*	*	PRJNA356769a_ITS2_ASV24	*
C	60	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV8	*
C	61	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV96	*
C	62	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV113	*
C	63	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV21	*
C	64	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV168	*
C	65	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV38	*
C	66	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV54	*
C	67	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV121	*
C	68	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV13	*
C	69	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV1	*
C	70	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV135	*
C	71	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV65	*
C	72	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV164	*
C	73	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV101	*
C	74	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV160	*
C	75	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV64	*
C	76	3	*	*	*	*	*	PRJNA356769a_ITS2_ASV108	*
C	77	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV120	*
C	78	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV139	*
C	79	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV142	*
C	80	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV63	*
C	81	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV86	*
C	82	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV116	*
C	83	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV181	*
C	84	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV32	*
C	85	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV46	*
C	86	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV87	*
C	87	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV103	*
C	88	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV117	*
C	89	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV166	*
C	90	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV191	*
C	91	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV167	*
C	92	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV3	*
C	93	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV140	*
C	94	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV4	*
C	95	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV93	*
C	96	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV75	*
C	97	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV27	*
C	98	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV169	*
C	99	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV192	*
C	100	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV7	*
C	101	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV100	*
C	102	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV144	*
C	103	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV177	*
C	104	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV15	*
C	105	3	*	*	*	*	*	PRJNA356769a_ITS2_ASV156	*
C	106	5	*	*	*	*	*	PRJNA356769a_ITS2_ASV182	*
C	107	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV10	*
C	108	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV173	*
C	109	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV60	*
C	110	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV33	*
C	111	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV141	*
C	112	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV83	*
C	113	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV171	*
C	114	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV143	*
C	115	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV5	*
C	116	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV180	*
C	117	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV188	*
C	118	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV11	*
C	119	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV194	*
C	120	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV99	*
C	121	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV128	*
C	122	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV159	*
C	123	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV122	*
C	124	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV161	*
C	125	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV71	*
C	126	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV163	*
C	127	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV132	*
C	128	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV12	*
C	129	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV29	*
C	130	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV145	*
C	131	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV176	*
C	132	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV114	*
C	133	2	*	*	*	*	*	PRJNA356769a_ITS2_ASV55	*
C	134	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV147	*
C	135	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV112	*
C	136	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV175	*
C	137	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV76	*
C	138	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV88	*
C	139	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV186	*
C	140	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV187	*
C	141	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV111	*
C	142	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV155	*
C	143	1	*	*	*	*	*	PRJNA356769a_ITS2_ASV124	*
